id,venue_id,name,neighborhood,category,price_tier,vibe_tags,occasion_tags,stop_roles,time_blocks,mon_blocks,tue_blocks,wed_blocks,thu_blocks,fri_blocks,sat_blocks,sun_blocks,duration_hours,outdoor_seating,reservation_difficulty,reservation_lead_days,reservation_url,maps_url,curation_note,awards,quality_score,curation_boost,curated_by,address,latitude,longitude,active,notes,verified,hours,last_verified,last_updated,happy_hour,dog_friendly,kid_friendly,wheelchair_accessible,signature_order,google_place_id,corner_id,corner_photo_url,guide_count,source_guides,all_neighborhoods,google_rating,google_review_count,google_types,google_phone,enriched,business_status,reservation_platform,resy_venue_id,resy_slug,created_at,updated_at,image_keys
9ef12105-1694-471f-8439-3728d0b1f84d,v1166,L Train Vintage,bushwick,shopping,2,"[""acclaimed"",""conversation_friendly"",""romantic"",""speakeasy"",""casual""]","[""friends""]","[""main"",""opener""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]",[],,,1,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJxaTLLQVcwokRHST0YGZThqs,"Roomy racks of secondhand clothes, shoes, and accessories. Come with time and dig.",,7,0,community,"1377 Dekalb Ave, Brooklyn, NY 11221, USA",40.699282,-73.924391,true,,,"{""mon"":[[12.0,19.0]],""tue"":[[12.0,19.0]],""wed"":[[12.0,19.0]],""thu"":[[12.0,19.0]],""fri"":[[12.0,19.0]],""sat"":[[12.0,19.0]],""sun"":[]}",2026-05-22,2026-04-20 00:00:00+00,,,,true,,ChIJxaTLLQVcwokRHST0YGZThqs,27911,https://cdn.corner.inc/place-photo/AZose0k53k9_86e8WK4FsSr-70Cj5zvaHK0fDOI9URzz7Ox32q0HB1lTOVcQEM7ulO1dcuFUqrBAgOESz89eKZBaQoCD6NyroY-Na7SUWernccKmoZnkjMdXY8oQRwvr1oKXGC3FA9Ko1nsQP72pLH0uBniMgBRVmIfl_rKXFTncL24e-EPm.jpeg,2,"[""Thrift Like A Pro Best Vintage Clothing Stores In Brooklyn • Brooklyn"",""Thrifty Best Vintage Shops In Bushwick • Bushwick""]","[""bushwick""]",4.4,418,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",(718) 443-6940,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJxaTLLQVcwokRHST0YGZThqs/0.jpg"",""ChIJxaTLLQVcwokRHST0YGZThqs/1.jpg"",""ChIJxaTLLQVcwokRHST0YGZThqs/2.jpg"",""ChIJxaTLLQVcwokRHST0YGZThqs/3.jpg""]"
9efe6daf-41c5-4c0b-af79-bba8f69af525,v0417,Kenn's Broome Street Bar,hudson_square,bar,2,"[""casual"",""classic""]","[""dating"",""friends"",""solo""]","[""closer"",""opener""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]",,,2,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJEXPuhotZwokRa4EDU1xXe8E,"Pouring drafts on the same corner since 1972. Order pub grub, settle into the historic room, and be good to the bartenders.",,6,0,community,"363 W Broadway, New York, NY 10013, USA",40.723157,-74.002905,true,,,"{""mon"":[[11.0,25.5]],""tue"":[[11.0,25.5]],""wed"":[[11.0,25.5]],""thu"":[[11.0,25.5]],""fri"":[[11.0,26.5]],""sat"":[[11.0,26.5]],""sun"":[[11.0,25.5]]}",2026-05-22,2026-04-20 00:00:00+00,,,,,,ChIJEXPuhotZwokRa4EDU1xXe8E,9522,https://cdn.corner.inc/place-photo/17e9b1b9-e3ed-43e2-a9f1-7f1b8a8526af.jpeg,1,"[""Harry S Haunts Best Neighborhood Pubs In Manhattan • Manhattan""]",[],4.1,1407,"[""bar_and_grill"",""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",(212) 925-2086,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJEXPuhotZwokRa4EDU1xXe8E/0.jpg"",""ChIJEXPuhotZwokRa4EDU1xXe8E/1.jpg"",""ChIJEXPuhotZwokRa4EDU1xXe8E/2.jpg"",""ChIJEXPuhotZwokRa4EDU1xXe8E/3.jpg""]"
9f4b2c57-8cb3-4fb9-b916-118dac977ade,v0092,Complete Cafe,fidi,cafe,2,"[""dinner"",""food_forward""]","[""couple"",""first_date"",""friends"",""solo""]","[""opener""]","[""morning"",""afternoon"",""evening""]","[""morning"",""afternoon"",""evening""]","[""morning"",""afternoon"",""evening""]","[""morning"",""afternoon"",""evening""]","[""morning"",""afternoon"",""evening""]","[""morning"",""afternoon"",""evening""]","[""morning"",""afternoon"",""evening""]","[""morning"",""afternoon"",""evening""]",,,2,,https://www.opentable.com/r/complete-cafe-new-york,https://www.google.com/maps/place/?q=place_id:ChIJrxo4GABbwokRuo7wgcXbj7w,"A family cafe with a play space built in. One for daytime, kids in tow.",,9,0,community,"30 Broad St Frnt 1, New York, NY 10004, USA",40.706194,-74.011661,true,,,"{""mon"":[[9.0,20.0]],""tue"":[[9.0,20.0]],""wed"":[[9.0,20.0]],""thu"":[[9.0,20.0]],""fri"":[[9.0,21.0]],""sat"":[[9.0,21.0]],""sun"":[[9.0,20.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,true,true,,ChIJrxo4GABbwokRuo7wgcXbj7w,452463,https://cdn.corner.inc/place-photo/AWYs27w1TKXPWsBaV8n8zwcRkAVnQyirl9NhvhWBOUSrbkVD_h9w_oFS62ikkgAdPq1IFNQUrJxy9EqSRvYh5yLARRAiG17EhAinbzUHSBWNpsUxYZvelVlVtmV1qLR-MlYRHb7gcVeiyU67qOGOmD1Da3DbBt51tks2eZ4VrDNqTBDgVW4W.jpeg,3,"[""Kid Friendly Restaurants • Financial District"",""Kid Friendly Restaurants • Manhattan"",""Kid Friendly Restaurants • New York City""]","[""fidi"",""new_york_city""]",4.8,445,"[""restaurant"",""family_restaurant"",""food"",""point_of_interest"",""establishment""]",(646) 435-3630,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJrxo4GABbwokRuo7wgcXbj7w/0.jpg"",""ChIJrxo4GABbwokRuo7wgcXbj7w/1.jpg"",""ChIJrxo4GABbwokRuo7wgcXbj7w/2.jpg"",""ChIJrxo4GABbwokRuo7wgcXbj7w/3.jpg""]"
9f826eeb-f1ea-4950-b5b8-32707c6249a3,v0972,Salty Lunch Lady's Little Luncheonette,ridgewood,sandwich,2,"[""iykyk"",""outdoor""]","[""friends"",""solo""]","[""opener""]","[""afternoon""]","[""afternoon""]",[],[],"[""afternoon""]","[""afternoon""]","[""afternoon""]","[""afternoon""]",,,1,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJd1wnL-dfwokRlYBRhDQwS80,"The tuna melt is the play, and don't skip dessert. The cookies and pies pull their weight.",,7,0,community,"5-65 Woodward Ave, Ridgewood, NY 11385, USA",40.706753,-73.908585,true,,,"{""mon"":[[11.5,16.0]],""tue"":[],""wed"":[],""thu"":[[11.5,16.0]],""fri"":[[11.5,16.0]],""sat"":[[11.5,16.0]],""sun"":[[11.5,16.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,,true,,ChIJd1wnL-dfwokRlYBRhDQwS80,309010,https://cdn.corner.inc/place-photo/AXCi2Q7LKHOX24GJ1Nqbl5mx9J7qoksOK8pd_ATHnnELBfBvSuLcqrheq6LjjtVEh8rRH3s8iLo1VngogdVyYQ0ip1t8NQqkLzEhfx4UCP5LhnG-7NzJAE89g951Y7QTieMTvaRta2QuXcvZu399zWNOJpS57dWzMr9wE1O21dwvNqzsUojX.jpeg,1,"[""Neighbourhood Guide • New York City""]","[""new_york_city""]",4.5,282,"[""sandwich_shop"",""restaurant"",""food"",""point_of_interest"",""establishment""]",(929) 337-7629,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJd1wnL-dfwokRlYBRhDQwS80/0.jpg"",""ChIJd1wnL-dfwokRlYBRhDQwS80/1.jpg"",""ChIJd1wnL-dfwokRlYBRhDQwS80/2.jpg"",""ChIJd1wnL-dfwokRlYBRhDQwS80/3.jpg""]"
9f9e3bac-2d02-46fc-a976-5a0a09643845,v0652,Yu & Me Books,chinatown,bookstore,1,"[""bookstore""]","[""first_date"",""solo""]","[""main"",""opener""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]",,,1,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJW7aK_uNbwokR7OmleQaigQs,A bookshop centering Asian American writers and authors of color. The shelves read like a friend's best recommendations.,,9,0,community,"44 Mulberry St, New York, NY 10013, USA",40.714981,-73.999574,true,,,"{""mon"":[[11.0,19.0]],""tue"":[[11.0,19.0]],""wed"":[[11.0,19.0]],""thu"":[[11.0,23.0]],""fri"":[[11.0,23.0]],""sat"":[[11.0,23.0]],""sun"":[[11.0,19.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,,,,ChIJW7aK_uNbwokR7OmleQaigQs,1918,https://cdn.corner.inc/ugc/91afe002-4a5f-4d29-885b-fd238ba5c91c-1756300247768-2.jpeg,1,"[""Hot Girls Read Best Indie Bookstores In Manhattan • Manhattan""]",[],4.8,419,"[""book_store"",""store"",""point_of_interest"",""establishment""]",(646) 559-1165,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJW7aK_uNbwokR7OmleQaigQs/0.jpg"",""ChIJW7aK_uNbwokR7OmleQaigQs/1.jpg"",""ChIJW7aK_uNbwokR7OmleQaigQs/2.jpg"",""ChIJW7aK_uNbwokR7OmleQaigQs/3.jpg""]"
9fd3ee80-688a-46a2-a8aa-024c44d690ea,v0256,Assembly New York,lower_east_side,shopping,2,"[""conversation_friendly"",""romantic"",""speakeasy"",""acclaimed""]","[""couple""]","[""main"",""opener""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]",,,1,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJpx9D54NZwokRMyH2wAvb8P8,"Designer pieces and vintage in a unisex edit, plus the house label. The staff steers you right.",,7,0,community,"170 Ludlow St, New York, NY 10002, USA",40.721498,-73.987534,true,,,"{""mon"":[[11.0,19.0]],""tue"":[[11.0,19.0]],""wed"":[[11.0,19.0]],""thu"":[[11.0,19.0]],""fri"":[[11.0,19.0]],""sat"":[[11.0,19.0]],""sun"":[[11.0,19.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,,true,,ChIJpx9D54NZwokRMyH2wAvb8P8,86059,https://cdn.corner.inc/ugc/77d838d9-bee2-46cf-80a7-abdf5bae7c81-1719871598487-0.jpeg,1,"[""Hot Girl Shops Best Designer Vintage In Lower East Side • Lower East Side""]","[""lower_east_side""]",4.3,91,"[""clothing_store"",""womens_clothing_store"",""shoe_store"",""jewelry_store"",""service"",""store"",""point_of_interest"",""establishment""]",(212) 253-5393,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJpx9D54NZwokRMyH2wAvb8P8/0.jpg"",""ChIJpx9D54NZwokRMyH2wAvb8P8/1.jpg"",""ChIJpx9D54NZwokRMyH2wAvb8P8/2.jpg"",""ChIJpx9D54NZwokRMyH2wAvb8P8/3.jpg""]"
9fda826e-bdfb-4944-a5f1-7aa3818fefaf,v0322,Dante Aperitivo Bar,west_village,bar,2,"[""drinks""]","[""dating"",""friends"",""solo""]","[""closer"",""opener""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]",,,1,,https://resy.com/cities/new-york-ny/venues/dante-aperitivo,https://www.google.com/maps/place/?q=place_id:ChIJ52cTNABZwokRBZD-02jLllw,Craft cocktails. Start the night here and you've started it well.,,7,0,community,"51 Bank St, New York, NY 10014, USA",40.736946,-74.003892,true,,,"{""mon"":[[15.0,24.0]],""tue"":[[15.0,24.0]],""wed"":[[15.0,24.0]],""thu"":[[15.0,24.0]],""fri"":[[15.0,24.0]],""sat"":[[15.0,24.0]],""sun"":[[15.0,24.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,,,,ChIJ52cTNABZwokRBZD-02jLllw,949660,https://cdn.corner.inc/place-photo/AWn5SU4PQGAdmOUjGACvymRXNlYncLmEc1wdqTTb_QCutw4mx2FLnzYbV2XDXXbvJnnKc-T0OM7Oa_L8CHtEXJlzwZIP3jQ_GZ7tbqXY9FUr4oQYn3uT5h0lz7pX3GtpeQ00X1coI8hpFCvZgTLKVFmKATVFjMg6yRJJGy6yytqePIvCLdFMoVc_8O0WRHgcFuO6khND_xu9Y5kCdmykn528AxLE0JB_bLA9lv6BFHkTTFBCqAAYin4w8GN8JnurMqthuSiz9tFmvQvI7of_lnN0KyO0_ywBsWuMMrm5MWSN7mPxv7IIiVFcMoH4tAKK7_ElPCyAJfKLpB9GQwh36bQHPWsaKjKpA9RanBojecQufzqy631GY7OM-HnTy8qhz25Gt8E9FWZKQ__vqfm2FZ_O6DKVEEMgr2g86Z7GlxH3b-5IGoSylP66cwdjMbdRWICd.jpeg,1,"[""Just Dropped Best Manhattan Bars And Lounges • Manhattan""]",[],4.4,57,"[""bar"",""point_of_interest"",""establishment""]",,true,OPERATIONAL,resy,89648,dante-aperitivo,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJ52cTNABZwokRBZD-02jLllw/0.jpg"",""ChIJ52cTNABZwokRBZD-02jLllw/1.jpg"",""ChIJ52cTNABZwokRBZD-02jLllw/2.jpg"",""ChIJ52cTNABZwokRBZD-02jLllw/3.jpg""]"
9fe97bac-4788-4249-b49b-cf155ce6e910,v1133,Urban Jungle,east_williamsburg,shopping,2,"[""acclaimed"",""conversation_friendly"",""romantic"",""speakeasy"",""casual""]","[""friends""]","[""main"",""opener""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]",,,1,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJMQcg0ANcwokRoM3AJoyxFsc,"A proper thrift dig: roomy, low-key, and stacked with secondhand finds if you put in the time.",,7,0,community,"118 Knickerbocker Ave, Brooklyn, NY 11237, USA",40.705003,-73.929718,true,,,"{""mon"":[[12.0,19.0]],""tue"":[[12.0,19.0]],""wed"":[[12.0,19.0]],""thu"":[[12.0,19.0]],""fri"":[[12.0,19.5]],""sat"":[[12.0,19.5]],""sun"":[[12.0,19.5]]}",2026-05-22,2026-04-20 00:00:00+00,,,,true,,ChIJMQcg0ANcwokRoM3AJoyxFsc,20217,https://cdn.corner.inc/place-photo/AfLeUgNdN24Ba7FtbvAqF4bUlSwLQNU6cs7ucRGWxs4kIpxHdGkour021FmePrWp8ej5K5d5jOYw_eC3Vg-mBYm4GhJvlYrQ-PeerB9NQQJcptGwF5l0dV3CBonPvarmJGWUjItjbOdnJC2-OKP7A6ZcDXzWkmC2gwdpkg7N277XqtPdw2lZ.jpeg,3,"[""All Time Favorites Best Bushwick Spots • Bushwick"",""Thrift Like A Pro Best Vintage Clothing Stores In Brooklyn • Brooklyn"",""Thrifty Best Vintage Shops In Bushwick • Bushwick""]","[""bushwick""]",4.4,569,"[""thrift_store"",""discount_store"",""clothing_store"",""service"",""point_of_interest"",""store"",""establishment""]",(718) 456-0762,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJMQcg0ANcwokRoM3AJoyxFsc/0.jpg"",""ChIJMQcg0ANcwokRoM3AJoyxFsc/1.jpg"",""ChIJMQcg0ANcwokRoM3AJoyxFsc/2.jpg"",""ChIJMQcg0ANcwokRoM3AJoyxFsc/3.jpg""]"
a03890d0-cacc-4557-be8a-a4017e44847c,v1340,The Lot Radio,williamsburg,bar,1,"[""activity"",""casual"",""drinks"",""outdoor"",""reliable""]","[""dating"",""friends"",""solo""]","[""main"",""opener""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]",,,1,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJR_7aYENZwokRzg5z2e4iuao,"Live dj courtyard. Reclaimed shipping container serving natural wines, craft beers, and cider, plus coffee and DJs. Expect a backyard.",,9,0,community,"17 Nassau Ave, Brooklyn, NY 11222, USA",40.722792,-73.954074,true,,,"{""mon"":[[12.0,24.0]],""tue"":[[12.0,24.0]],""wed"":[[12.0,24.0]],""thu"":[[12.0,24.0]],""fri"":[[12.0,24.0]],""sat"":[[12.0,24.0]],""sun"":[[12.0,24.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,,true,,ChIJR_7aYENZwokRzg5z2e4iuao,26067,https://cdn.corner.inc/place-photo/AZose0kExIq9ex5sD5DZJ3LrP3yTUg0e78e6aMHbfhrNBrPqGD_CHAmg8Sxu6lcOCbRln-Yupwa47KRrE9-xG4g8Xk6ula_RKMpDiA7oIxZcUYP4uq_leOcWNsDL5lOVG2VLA_YkZ8kgTRyjnIbu7UwTsFnliY-hLCPEYnxAisSqRc41wZro.jpeg,1,"[""It Would Be Cool To Dj There Best Underground Music Venues In Williamsburg • Williamsburg""]","[""williamsburg""]",4.7,486,"[""bar"",""wine_bar"",""coffee_shop"",""cafe"",""food_store"",""store"",""food"",""point_of_interest"",""establishment""]",(929) 339-4366,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJR_7aYENZwokRzg5z2e4iuao/0.jpg"",""ChIJR_7aYENZwokRzg5z2e4iuao/1.jpg"",""ChIJR_7aYENZwokRzg5z2e4iuao/2.jpg"",""ChIJR_7aYENZwokRzg5z2e4iuao/3.jpg""]"
a0598a65-835a-41a0-ad93-5fd6b0ca978e,v0943,Davey's Ice Cream,east_village,dessert,1,"[""casual"",""activity"",""conversation_friendly"",""late_night""]","[""couple"",""dating"",""first_date"",""friends"",""solo""]","[""closer""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening""]",1,no,2,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJBxhQcdtZwokRZZDSUen2K1w,"The craft ice cream shop that out-craft-ice-creamed everyone else on the block. Cookies and cream, burnt caramel, and the kids stole my donut flavor are the hits.",,8,0,reid,"309 E 9th St, New York, NY 10003, USA",40.72907,-73.986568,true,309 E 9th St (relocated from 137 1st Ave). Walk-in. Cash and card.,,"{""mon"":[[13.0,23.0]],""tue"":[[13.0,23.0]],""wed"":[[13.0,23.0]],""thu"":[[13.0,23.0]],""fri"":[[13.0,24.0]],""sat"":[[13.0,24.0]],""sun"":[[13.0,23.0]]}",2026-05-22,,no,false,true,false,Burnt caramel scoop + cookies-n-cream,ChIJBxhQcdtZwokRZZDSUen2K1w,,,,[],[],4.6,142,"[""ice_cream_shop"",""dessert_shop"",""confectionery"",""food_store"",""store"",""food"",""point_of_interest"",""establishment""]",(212) 228-8032,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJBxhQcdtZwokRZZDSUen2K1w/0.jpg"",""ChIJBxhQcdtZwokRZZDSUen2K1w/1.jpg"",""ChIJBxhQcdtZwokRZZDSUen2K1w/2.jpg"",""ChIJBxhQcdtZwokRZZDSUen2K1w/3.jpg""]"
a0b3fcd9-62d7-4278-aa39-31451e20558d,v0521,Raoul's,hudson_square,french,3,"[""dinner"",""food_forward""]","[""couple"",""dating""]","[""main""]","[""afternoon"",""evening"",""late_night""]","[""evening""]","[""evening""]","[""evening""]","[""evening""]","[""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening""]",,,4,0,https://resy.com/cities/new-york-ny/venues/raoulsrestaurant,https://www.google.com/maps/place/?q=place_id:ChIJBUwsto1ZwokRsW3Dy0Y1cO0,"French bistro through and through. Whatever you order, end with the profiteroles, which have earned the reputation.",,7,0,community,"180 Prince St, New York, NY 10012, USA",40.726182,-74.002131,true,,,"{""mon"":[[17.0,23.0]],""tue"":[[17.0,23.0]],""wed"":[[17.0,23.0]],""thu"":[[17.0,23.0]],""fri"":[[17.0,24.0]],""sat"":[[11.0,15.0],[17.0,24.0]],""sun"":[[11.0,15.0],[17.0,23.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,,,,ChIJBUwsto1ZwokRsW3Dy0Y1cO0,2473,https://cdn.corner.inc/ugc/c5a3b401-9b96-472f-becf-3f6b8e1202f6-1749228175268-0.jpeg,1,"[""Currently Buzzing Best New York City Restaurants • New York City""]","[""new_york_city""]",4.4,1371,"[""french_restaurant"",""bistro"",""restaurant"",""food"",""point_of_interest"",""establishment""]",(212) 966-3518,true,OPERATIONAL,resy,7241,raoulsrestaurant,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJBUwsto1ZwokRsW3Dy0Y1cO0/0.jpg"",""ChIJBUwsto1ZwokRsW3Dy0Y1cO0/1.jpg"",""ChIJBUwsto1ZwokRsW3Dy0Y1cO0/2.jpg"",""ChIJBUwsto1ZwokRsW3Dy0Y1cO0/3.jpg""]"
a0cc55d1-c8d6-4e9b-8ec4-66273d96832a,v1447,Brooklyn Bridge Park,brooklyn_heights,park,1,"[""casual"",""classic"",""outdoor"",""park"",""walk""]","[""first_date"",""dating"",""friends"",""couple"",""solo""]","[""main"",""opener""]","[""morning"",""afternoon"",""evening"",""late_night""]","[""morning"",""afternoon"",""evening"",""late_night""]","[""morning"",""afternoon"",""evening"",""late_night""]","[""morning"",""afternoon"",""evening"",""late_night""]","[""morning"",""afternoon"",""evening"",""late_night""]","[""morning"",""afternoon"",""evening"",""late_night""]","[""morning"",""afternoon"",""evening"",""late_night""]","[""morning"",""afternoon"",""evening"",""late_night""]",2,yes,1,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJjaFpo0ZawokRBcOFUZ13CaE,1.3 miles of waterfront with the best Manhattan skyline view in the city. Carousel at Pier 6 for bonus charm.,,10,0,reid,"Brooklyn, NY 11201, USA",40.702242,-73.99586,true,From Atlantic Ave to Jay St. Free.,,"{""mon"":[[6.0,25.0]],""tue"":[[6.0,25.0]],""wed"":[[6.0,25.0]],""thu"":[[6.0,25.0]],""fri"":[[6.0,25.0]],""sat"":[[6.0,25.0]],""sun"":[[6.0,25.0]]}",2026-05-22,,,true,true,true,Pier 2 at golden hour,ChIJjaFpo0ZawokRBcOFUZ13CaE,,,,[],[],4.8,43018,"[""park"",""city_park"",""tourist_attraction"",""point_of_interest"",""establishment""]",,true,OPERATIONAL,resy,68048,harriets-rooftop-and-lounge,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJjaFpo0ZawokRBcOFUZ13CaE/0.jpg"",""ChIJjaFpo0ZawokRBcOFUZ13CaE/1.jpg"",""ChIJjaFpo0ZawokRBcOFUZ13CaE/2.jpg"",""ChIJjaFpo0ZawokRBcOFUZ13CaE/3.jpg""]"
a0d11746-09a8-430f-8cee-1e3d74f74d45,v0907,2nd Ave Deli,murray_hill,deli,3,"[""food_forward"",""casual""]","[""couple"",""dating"",""friends"",""solo""]","[""main""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]",2,no,2,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJt7eiMQZZwokRZgq-ovGJhxc,"Kosher, corned beef-forward, cozy. Not on 2nd Ave anymore but the name stuck. Free chopped-liver bowl at every table.",,7,0,adit,"162 E 33rd St, New York, NY 10016, USA",40.745194,-73.979183,true,162 E 33rd St. Second location on UES.,,"{""mon"":[[11.0,20.0]],""tue"":[[11.0,20.0]],""wed"":[[11.0,20.0]],""thu"":[[11.0,20.0]],""fri"":[[11.0,20.0]],""sat"":[[11.0,20.0]],""sun"":[[11.0,20.0]]}",2026-05-22,,,false,true,true,Corned beef sandwich + matzo ball soup,ChIJt7eiMQZZwokRZgq-ovGJhxc,,,,[],[],4.4,2228,"[""deli"",""sandwich_shop"",""food_store"",""store"",""restaurant"",""point_of_interest"",""food"",""establishment""]",(212) 689-9000,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJt7eiMQZZwokRZgq-ovGJhxc/0.jpg"",""ChIJt7eiMQZZwokRZgq-ovGJhxc/1.jpg"",""ChIJt7eiMQZZwokRZgq-ovGJhxc/2.jpg"",""ChIJt7eiMQZZwokRZgq-ovGJhxc/3.jpg""]"
